09:44:44.050 [main] INFO  base.TestBase - Clicked on: [[ChromeDriver: chrome on WINDOWS (5f32894976f64f114531eee5af5af1e5)] -> name: SubmitLogin]
09:44:44.054 [main] INFO  base.TestBase - Trying to find Element By : By.linkText: Sign out
09:44:44.079 [main] INFO  base.TestBase - Found Element By : By.linkText: Sign out
09:45:00.134 [main] INFO  base.TestBase - Trying to find Element By : By.linkText: Sign in
09:45:00.160 [main] INFO  base.TestBase - Found Element By : By.linkText: Sign in
09:45:00.160 [main] INFO  base.TestBase - Trying to click on: [[ChromeDriver: chrome on WINDOWS (f7cc5fa4e44342bdc02ce454f41e940b)] -> link text: Sign in]
09:45:03.351 [main] INFO  base.TestBase - Clicked on: [[ChromeDriver: chrome on WINDOWS (f7cc5fa4e44342bdc02ce454f41e940b)] -> link text: Sign in]
09:45:03.354 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //input[@id='email']
09:45:03.378 [main] INFO  base.TestBase - Found Element By : By.xpath: //input[@id='email']
09:45:03.466 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //input[@id='passwd']
09:45:03.484 [main] INFO  base.TestBase - Found Element By : By.xpath: //input[@id='passwd']
09:45:03.566 [main] INFO  base.TestBase - Trying to find Element By : By.name: SubmitLogin
09:45:03.589 [main] INFO  base.TestBase - Found Element By : By.name: SubmitLogin
09:45:03.590 [main] INFO  base.TestBase - Trying to click on: [[ChromeDriver: chrome on WINDOWS (f7cc5fa4e44342bdc02ce454f41e940b)] -> name: SubmitLogin]
09:45:05.488 [main] INFO  base.TestBase - Clicked on: [[ChromeDriver: chrome on WINDOWS (f7cc5fa4e44342bdc02ce454f41e940b)] -> name: SubmitLogin]
09:45:05.489 [main] INFO  base.TestBase - Trying to find Element By : By.linkText: Sign out
09:45:15.504 [main] INFO  base.TestBase - Exception occured: org.openqa.selenium.NoSuchElementException: no such element: Unable to locate element: {"method":"link text","selector":"Sign out"}
  (Session info: chrome=96.0.4664.110)
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'DESKTOP-8IO9O82', ip: '192.168.43.183', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '15.0.2'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 96.0.4664.110, chrome: {chromedriverVersion: 96.0.4664.45 (76e4c1bb2ab46..., userDataDir: C:\Users\santo\AppData\Loca...}, goog:chromeOptions: {debuggerAddress: localhost:64184}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:virtualAuthenticators: true}
Session ID: f7cc5fa4e44342bdc02ce454f41e940b
*** Element info: {Using=link text, value=Sign out}
10:04:05.664 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]
10:04:05.697 [main] INFO  base.TestBase - Found Element By : By.xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]
10:04:05.701 [main] INFO  base.TestBase - Trying to click on: [[ChromeDriver: chrome on WINDOWS (d1d45c78852146845f50dda3496c91c7)] -> xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]]
10:04:08.230 [main] INFO  base.TestBase - Clicked on: [[ChromeDriver: chrome on WINDOWS (d1d45c78852146845f50dda3496c91c7)] -> xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]]
10:04:08.230 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //h1[contains(text(),'Customer service - Contact us')]
10:04:08.253 [main] INFO  base.TestBase - Found Element By : By.xpath: //h1[contains(text(),'Customer service - Contact us')]
10:04:08.269 [main] INFO  base.TestBase - before get textCUSTOMER SERVICE - CONTACT US
10:04:08.285 [main] INFO  base.TestBase - after get textCUSTOMER SERVICE - CONTACT US
10:07:34.340 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]
10:07:34.373 [main] INFO  base.TestBase - Found Element By : By.xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]
10:07:34.378 [main] INFO  base.TestBase - Trying to click on: [[ChromeDriver: chrome on WINDOWS (d6b5911d80dd2f0efa051dfe79bd60dd)] -> xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]]
10:07:36.263 [main] INFO  base.TestBase - Clicked on: [[ChromeDriver: chrome on WINDOWS (d6b5911d80dd2f0efa051dfe79bd60dd)] -> xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]]
10:07:36.264 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //h1[contains(text(),'Customer service - Contact us')]
10:07:36.285 [main] INFO  base.TestBase - Found Element By : By.xpath: //h1[contains(text(),'Customer service - Contact us')]
10:07:36.300 [main] INFO  base.TestBase - before get textCUSTOMER SERVICE - CONTACT US
10:07:36.319 [main] INFO  base.TestBase - after get textCUSTOMER SERVICE - CONTACT US
10:09:04.788 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]
10:09:04.827 [main] INFO  base.TestBase - Found Element By : By.xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]
10:09:04.831 [main] INFO  base.TestBase - Trying to click on: [[ChromeDriver: chrome on WINDOWS (144b39d6122a58ed38d4c140ab097647)] -> xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]]
10:09:06.654 [main] INFO  base.TestBase - Clicked on: [[ChromeDriver: chrome on WINDOWS (144b39d6122a58ed38d4c140ab097647)] -> xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]]
10:09:06.655 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //h1[contains(text(),'Customer service - Contact us')]
10:09:06.675 [main] INFO  base.TestBase - Found Element By : By.xpath: //h1[contains(text(),'Customer service - Contact us')]
10:09:06.690 [main] INFO  base.TestBase - before get textCUSTOMER SERVICE - CONTACT US
10:09:06.710 [main] INFO  base.TestBase - after get textCUSTOMER SERVICE - CONTACT US
10:12:35.402 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]
10:12:35.436 [main] INFO  base.TestBase - Found Element By : By.xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]
10:12:35.442 [main] INFO  base.TestBase - Trying to click on: [[ChromeDriver: chrome on WINDOWS (c0352ead1148aa5c356365b1496dd627)] -> xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]]
10:12:38.050 [main] INFO  base.TestBase - Clicked on: [[ChromeDriver: chrome on WINDOWS (c0352ead1148aa5c356365b1496dd627)] -> xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]]
10:12:38.052 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //h1[contains(text(),'Customer service - Contact us')]
10:12:38.071 [main] INFO  base.TestBase - Found Element By : By.xpath: //h1[contains(text(),'Customer service - Contact us')]
10:12:38.084 [main] INFO  base.TestBase - before get textCUSTOMER SERVICE - CONTACT US
10:12:38.101 [main] INFO  base.TestBase - after get textCUSTOMER SERVICE - CONTACT US
10:13:37.829 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]
10:13:37.861 [main] INFO  base.TestBase - Found Element By : By.xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]
10:13:37.866 [main] INFO  base.TestBase - Trying to click on: [[ChromeDriver: chrome on WINDOWS (69bb6b28e55971634ef3211179de1bae)] -> xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]]
10:13:39.775 [main] INFO  base.TestBase - Clicked on: [[ChromeDriver: chrome on WINDOWS (69bb6b28e55971634ef3211179de1bae)] -> xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]]
10:13:39.776 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //h1[contains(text(),'Customer service - Contact us')]
10:13:39.800 [main] INFO  base.TestBase - Found Element By : By.xpath: //h1[contains(text(),'Customer service - Contact us')]
10:13:39.814 [main] INFO  base.TestBase - before get textCUSTOMER SERVICE - CONTACT US
10:13:39.832 [main] INFO  base.TestBase - after get textCUSTOMER SERVICE - CONTACT US
10:14:23.884 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]
10:14:23.919 [main] INFO  base.TestBase - Found Element By : By.xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]
10:14:23.924 [main] INFO  base.TestBase - Trying to click on: [[ChromeDriver: chrome on WINDOWS (15a053cc0a57d4ee2e676c6222a59301)] -> xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]]
10:14:25.800 [main] INFO  base.TestBase - Clicked on: [[ChromeDriver: chrome on WINDOWS (15a053cc0a57d4ee2e676c6222a59301)] -> xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]]
10:14:25.801 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //h1[contains(text(),'Customer service - Contact us')]
10:14:25.823 [main] INFO  base.TestBase - Found Element By : By.xpath: //h1[contains(text(),'Customer service - Contact us')]
10:14:25.839 [main] INFO  base.TestBase - before get textCUSTOMER SERVICE - CONTACT US
10:14:25.857 [main] INFO  base.TestBase - after get textCUSTOMER SERVICE - CONTACT US
10:25:22.222 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]
10:25:32.326 [main] INFO  base.TestBase - Exception occured: org.openqa.selenium.NoSuchElementException: no such element: Unable to locate element: {"method":"xpath","selector":"//header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]"}
  (Session info: MicrosoftEdge=97.0.1072.55)
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'DESKTOP-8IO9O82', ip: '192.168.29.182', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '15.0.2'
Driver info: org.openqa.selenium.edge.EdgeDriver
Capabilities {acceptInsecureCerts: false, browserName: msedge, browserVersion: 97.0.1072.55, javascriptEnabled: true, ms:edgeOptions: {debuggerAddress: localhost:64972}, msedge: {msedgedriverVersion: 96.0.1054.62 (f97cb2ce0103f..., userDataDir: C:\Users\santo\AppData\Loca...}, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:virtualAuthenticators: true}
Session ID: dfc1714edaac1ea90adc5f33d2027212
*** Element info: {Using=xpath, value=//header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]}
10:26:29.225 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]
10:26:29.264 [main] INFO  base.TestBase - Found Element By : By.xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]
10:26:29.269 [main] INFO  base.TestBase - Trying to click on: [[FirefoxDriver: firefox on WINDOWS (31fa1e50-9a13-46e7-87a1-71733ab950e6)] -> xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]]
10:26:33.143 [main] INFO  base.TestBase - Clicked on: [[FirefoxDriver: firefox on WINDOWS (31fa1e50-9a13-46e7-87a1-71733ab950e6)] -> xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]]
10:26:33.144 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //h1[contains(text(),'Customer service - Contact us')]
10:26:33.155 [main] INFO  base.TestBase - Found Element By : By.xpath: //h1[contains(text(),'Customer service - Contact us')]
10:26:33.183 [main] INFO  base.TestBase - before get textCUSTOMER SERVICE - CONTACT US
10:26:33.207 [main] INFO  base.TestBase - after get textCUSTOMER SERVICE - CONTACT US
08:49:12.879 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]
08:49:12.916 [main] INFO  base.TestBase - Found Element By : By.xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]
08:49:12.920 [main] INFO  base.TestBase - Trying to click on: [[ChromeDriver: chrome on WINDOWS (10cc60382e3b8844747f0f89ea375f27)] -> xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]]
08:49:15.043 [main] INFO  base.TestBase - Clicked on: [[ChromeDriver: chrome on WINDOWS (10cc60382e3b8844747f0f89ea375f27)] -> xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]]
08:49:15.044 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //h1[contains(text(),'Customer service - Contact us')]
08:49:15.064 [main] INFO  base.TestBase - Found Element By : By.xpath: //h1[contains(text(),'Customer service - Contact us')]
08:49:15.079 [main] INFO  base.TestBase - before get textCUSTOMER SERVICE - CONTACT US
08:49:15.096 [main] INFO  base.TestBase - after get textCUSTOMER SERVICE - CONTACT US
08:51:22.265 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]
08:51:22.289 [main] INFO  base.TestBase - Found Element By : By.xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]
08:51:22.293 [main] INFO  base.TestBase - Trying to click on: [[ChromeDriver: chrome on WINDOWS (f27ff6c7ba97bcce397753103b5bfbfa)] -> xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]]
08:51:23.082 [main] INFO  base.TestBase - Clicked on: [[ChromeDriver: chrome on WINDOWS (f27ff6c7ba97bcce397753103b5bfbfa)] -> xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]]
08:51:23.083 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //h1[contains(text(),'Customer service - Contact us')]
08:51:23.728 [main] INFO  base.TestBase - Found Element By : By.xpath: //h1[contains(text(),'Customer service - Contact us')]
08:51:23.740 [main] INFO  base.TestBase - before get textCUSTOMER SERVICE - CONTACT US
08:51:23.756 [main] INFO  base.TestBase - after get textCUSTOMER SERVICE - CONTACT US
09:24:24.197 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]
09:24:24.230 [main] INFO  base.TestBase - Found Element By : By.xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]
09:24:24.239 [main] INFO  base.TestBase - Trying to click on: [[ChromeDriver: chrome on WINDOWS (3bcd06b0ba4d3fb490b6b29db4ec985f)] -> xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]]
09:24:25.361 [main] INFO  base.TestBase - Clicked on: [[ChromeDriver: chrome on WINDOWS (3bcd06b0ba4d3fb490b6b29db4ec985f)] -> xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]]
09:24:25.363 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //h1[contains(text(),'Customer service - Contact us')]
09:24:26.960 [main] INFO  base.TestBase - Found Element By : By.xpath: //h1[contains(text(),'Customer service - Contact us')]
09:24:26.979 [main] INFO  base.TestBase - before get textCUSTOMER SERVICE - CONTACT US
09:24:27.002 [main] INFO  base.TestBase - after get textCUSTOMER SERVICE - CONTACT US
10:04:13.378 [main] INFO  base.TestBase - Trying to find Element By : By.linkText: Sign in
10:04:13.425 [main] INFO  base.TestBase - Found Element By : By.linkText: Sign in
10:04:13.431 [main] INFO  base.TestBase - Trying to click on: [[ChromeDriver: chrome on WINDOWS (137c7c166c33eb0cc66bea12328e83d8)] -> link text: Sign in]
10:04:16.690 [main] INFO  base.TestBase - Clicked on: [[ChromeDriver: chrome on WINDOWS (137c7c166c33eb0cc66bea12328e83d8)] -> link text: Sign in]
10:04:16.691 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //input[@id='email_create']
10:04:16.745 [main] INFO  base.TestBase - Exception occured: org.openqa.selenium.NoSuchElementException: no such element: Unable to locate element: {"method":"xpath","selector":"//input[@id='email_create']"}
  (Session info: headless chrome=97.0.4692.71)
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'DESKTOP-8IO9O82', ip: '192.168.29.182', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '15.0.2'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 97.0.4692.71, chrome: {chromedriverVersion: 96.0.4664.45 (76e4c1bb2ab46..., userDataDir: C:\Users\santo\AppData\Loca...}, goog:chromeOptions: {debuggerAddress: localhost:64162}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:virtualAuthenticators: true}
Session ID: 137c7c166c33eb0cc66bea12328e83d8
*** Element info: {Using=xpath, value=//input[@id='email_create']}
10:06:26.168 [main] INFO  base.TestBase - Trying to find Element By : By.linkText: Sign in
10:06:26.211 [main] INFO  base.TestBase - Found Element By : By.linkText: Sign in
10:06:26.216 [main] INFO  base.TestBase - Trying to click on: [[ChromeDriver: chrome on WINDOWS (61fa9e0fbc28ed302cf91d96802d4f54)] -> link text: Sign in]
10:06:33.952 [main] INFO  base.TestBase - Clicked on: [[ChromeDriver: chrome on WINDOWS (61fa9e0fbc28ed302cf91d96802d4f54)] -> link text: Sign in]
10:06:33.952 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //input[@id='email_create']
10:06:33.972 [main] INFO  base.TestBase - Found Element By : By.xpath: //input[@id='email_create']
10:06:34.068 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[1]/form[1]/div[1]/div[3]/button[1]/span[1]
10:06:34.086 [main] INFO  base.TestBase - Found Element By : By.xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[1]/form[1]/div[1]/div[3]/button[1]/span[1]
10:06:34.086 [main] INFO  base.TestBase - Trying to click on: [[ChromeDriver: chrome on WINDOWS (61fa9e0fbc28ed302cf91d96802d4f54)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[1]/form[1]/div[1]/div[3]/button[1]/span[1]]
10:06:34.157 [main] INFO  base.TestBase - Clicked on: [[ChromeDriver: chrome on WINDOWS (61fa9e0fbc28ed302cf91d96802d4f54)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[1]/form[1]/div[1]/div[3]/button[1]/span[1]]
10:06:34.160 [main] INFO  base.TestBase - Trying to find Element By : By.id: id_gender1
10:06:38.643 [main] INFO  base.TestBase - Found Element By : By.id: id_gender1
10:06:38.643 [main] INFO  base.TestBase - Trying to click on: [[ChromeDriver: chrome on WINDOWS (61fa9e0fbc28ed302cf91d96802d4f54)] -> id: id_gender1]
10:06:38.706 [main] INFO  base.TestBase - Clicked on: [[ChromeDriver: chrome on WINDOWS (61fa9e0fbc28ed302cf91d96802d4f54)] -> id: id_gender1]
10:14:25.124 [main] INFO  base.TestBase - Trying to find Element By : By.linkText: Sign in
10:14:25.173 [main] INFO  base.TestBase - Found Element By : By.linkText: Sign in
10:14:25.181 [main] INFO  base.TestBase - Trying to click on: [[ChromeDriver: chrome on WINDOWS (26f39a48927df9f5453ddb4770f8d0c2)] -> link text: Sign in]
10:14:31.953 [main] INFO  base.TestBase - Clicked on: [[ChromeDriver: chrome on WINDOWS (26f39a48927df9f5453ddb4770f8d0c2)] -> link text: Sign in]
10:14:31.954 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //input[@id='email_create']
10:14:31.969 [main] INFO  base.TestBase - Found Element By : By.xpath: //input[@id='email_create']
10:14:32.062 [main] INFO  base.TestBase - Trying to find Element By : By.xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[1]/form[1]/div[1]/div[3]/button[1]/span[1]
10:14:32.081 [main] INFO  base.TestBase - Found Element By : By.xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[1]/form[1]/div[1]/div[3]/button[1]/span[1]
10:14:32.081 [main] INFO  base.TestBase - Trying to click on: [[ChromeDriver: chrome on WINDOWS (26f39a48927df9f5453ddb4770f8d0c2)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[1]/form[1]/div[1]/div[3]/button[1]/span[1]]
10:14:32.144 [main] INFO  base.TestBase - Clicked on: [[ChromeDriver: chrome on WINDOWS (26f39a48927df9f5453ddb4770f8d0c2)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[1]/form[1]/div[1]/div[3]/button[1]/span[1]]
10:14:36.912 [main] INFO  base.TestBase - Trying to find Element By : By.id: id_gender1
10:14:36.924 [main] INFO  base.TestBase - Found Element By : By.id: id_gender1
10:14:36.924 [main] INFO  base.TestBase - Trying to click on: [[ChromeDriver: chrome on WINDOWS (26f39a48927df9f5453ddb4770f8d0c2)] -> id: id_gender1]
10:14:36.981 [main] INFO  base.TestBase - Clicked on: [[ChromeDriver: chrome on WINDOWS (26f39a48927df9f5453ddb4770f8d0c2)] -> id: id_gender1]
